Sample Name,Ajinomoto_grind10min,,
Measurement Date Time,2025/10/02 16:33:22,,
Particle Name,[BROWSE],,
Is Particle Fraunhofer?,Yes,,
Are particles non-spherical?,Yes,,
Particle Refractive Index,1.5424,,
Particle Absorption Index,0,,
Particle Density,2.105,,
Background Measurement Time,5,,
Sample Measurement Time,1,,
Number Of Measurements,1,,
Pre-measurement Delay,0,,
Delay Between Measurements,0,,
Enable Obscuration Filtering?,No,,
Obscuration Time-out,30,,
Auto Start Measurement?,Yes,,
Obscuration Low Limit,0.1,,
Obscuration High Limit,50,,
Stabilisation Time,0.1,,
Analysis Model,General Purpose,,
Result Units,Volume,,
Result Range Is Limited?,No,,
Low Size,0.005,,
High Size,5000,,
Air Pressure Demand,4,,
Feed Rate Demand,0,,
Weighted Residual,0.578411578587902,,
Dx (50),133.13406827077782,,
SizeClasses(μm),VolumeDensity(%),Scatter Angle q,Scatter Intensity
0.09953,0,0.0026667704722456043,1
0.11308222859981587,0,0.003277936829256543,0.675476004808028
0.12847975911886883,0,0.0039132482752340094,0.7851178021235944
0.14597385201576613,0.0006125551477766258,0.004657107503481888,0.587580948091129
0.1658499799381348,0.07692199532774761,0.00554121540491368,0.5624545675506082
0.18843248613120703,0.09867824554377422,0.006592693308370272,0.41179227715470273
0.21408987714579308,0.1206627660592472,0.007840520001823451,0.3635989582648721
0.24324083621327308,0.14353958540313422,0.009319543887892858,0.2672217253976785
0.27636105541524886,0.16724687071799715,0.011080120902706178,0.21981187783514983
0.3139909981367784,0.1915919824003387,0.013179261471081677,0.1611534267504554
0.356744718472697,0.2163381139926681,0.01566630332363236,0.13340314836484576
0.4053198815041342,0.24116060662625016,0.0186254559373255,0.10248997733550734
0.4605091479584124,0.2656686244969113,0.0221543695669397,0.08643408740948223
0.5232131090298364,0.2894190681051272,0.02634398389147917,0.06952208323207257
0.5944549824347669,0.31194731268671183,0.03133650455887268,0.05761183377145188
0.675397309514597,0.33281306348690665,0.03726927281196032,0.04617302001469038
0.7673609258538154,0.3516671900400996,0.0443105909890591,0.03887008377080278
0.8718465149800815,0.368342265501977,0.052699353249123664,0.03154329684181214
0.9905590968645671,0.3829667109775974,0.06268218911264602,0.025589745888067162
1.1254358508315696,0.39609501310113737,0.07455788912105372,0.020695137328661885
1.2786777268980591,0.4088337695716926,0.08868904661518051,0.0166307574501492
1.4527853613842987,0.42292465990966743,0.10550581874234258,0.013396753045677261
1.6505998828747652,0.44072433057043536,0.12553682755785492,0.010488402658926052
1.8753492744104643,0.4650087246807759,0.14940901734613643,0.00827296464867663
2.130701048461599,0.4985463764630875,0.17762146379472155,0.006562922476974791
2.420822094242961,0.5434545445194008,0.21164730494728437,0.00516114792760141
2.7504466739743543,0.600471481584183,0.2525217576591168,0.004019650353891216
3.124953677664736,0.6683845933161754,0.3012522236207536,0.0031514935586959537
3.550454397081473,0.7438470123325445,0.3598763858367056,0.0024324635453552624
4.033892251220623,0.8217101790465868,0.4307794014302606,0.0018618902726560327
4.583156090621484,0.8960127999711567,0.5171495956291441,0.001424963783822439
5.207208929451393,0.9618078890849304,0.6240039982499064,0.0010737262339705267
5.91623420604064,1.0172647702677384,0.7564250726194758,0.0007964234714280538
6.721801958580707,1.0643109759642488,0.924615881604425,0.0005846841411647505
7.637057627679228,1.107207670245847,1.103327507116431,0.0004269331353831878
8.676936566695368,1.1507123003465498,1.3122986003347201,0.00033151741616371355
9.858407760284809,1.1980076676253493,1.5607405038510644,0.0002535024803630637
11.200750728209842,1.2495816925000014,1.8564931514763163,0.00019569995341741844
12.72587013299487,1.304662993645131,2.2078558930646555,0.0001524745196417275
14.45865322526771,1.3631506681706398,2.5989430095798616,0.0001164918095310568
16.427375959662296,1.4259733107667039,3.0881404469425093,9.162419783187968E-05
18.664164408375882,1.4941667799772844,3.663490578476414,6.98390894576264E-05
21.205519001833704,1.5683358847227709,4.329116198992359,5.383712920115966E-05
24.092910151141346,1.6470925725769128,5.265369814103447,4.676017933410365E-05
27.3734549718295,1.7260078683275104,6.241146298105407,2.414473493677732E-05
31.100686151825478,1.7983753902306319,7.665212436137851,6.557353982930113E-06
35.33542551021658,1.8572662470967494,9.941660953074798,4.346394836294806E-09
40.14677650173894,1.8977185505803433,0,0
45.613251862909266,1.9180727650513134,,
51.82405480098948,1.9203987351622018,,
58.88053463252163,1.909810324543436,,
66.8978406248788,1.8921311198382824,,
76.00680102860035,1.870988019604674,,
86.35605796299512,1.847257245858735,,
98.11449299256871,1.822052245499414,,
111.47398297539121,1.800663208921712,,
126.6525311539754,1.7942213053755935,,
143.89782458252938,1.818193661745532,,
163.49127594150298,1.8903791457155563,,
185.7526156946912,2.029319343740731,,
211.0451095247746,2.250782737149727,,
239.78148618661447,2.5616438088312705,,
272.43067251038207,2.9523348928871513,,
309.5254454578579,3.390493467929531,,
351.67112609992296,3.8228194408885656,,
399.5554573855738,4.186662311002522,,
453.9598268901783,4.422910555294152,,
515.7720176783681,4.481705900818056,,
586.0006953530946,4.324423420451225,,
665.7918676938581,3.9236294198250476,,
756.4475854762908,3.265975272635572,,
859.4471896373824,2.3570973801427044,,
976.4714515024996,1.2089766505363855,,
1109.4299999999967,0,,
