Sample Name,Ajinomoto_grind5min,,
Measurement Date Time,2025/10/03 12:02:17,,
Particle Name,[BROWSE],,
Is Particle Fraunhofer?,Yes,,
Are particles non-spherical?,Yes,,
Particle Refractive Index,0,,
Particle Absorption Index,0,,
Particle Density,2.105,,
Background Measurement Time,5,,
Sample Measurement Time,1,,
Number Of Measurements,1,,
Pre-measurement Delay,0,,
Delay Between Measurements,0,,
Enable Obscuration Filtering?,No,,
Obscuration Time-out,30,,
Auto Start Measurement?,Yes,,
Obscuration Low Limit,0.1,,
Obscuration High Limit,50,,
Stabilisation Time,0.1,,
Analysis Model,General Purpose,,
Result Units,Volume,,
Result Range Is Limited?,No,,
Low Size,0.005,,
High Size,5000,,
Air Pressure Demand,4,,
Feed Rate Demand,0,,
Weighted Residual,0.4771714735689054,,
Dx (50),319.9127451567507,,
SizeClasses(μm),VolumeDensity(%),Scatter Angle q,Scatter Intensity
0.09953,0,0.0026667704722456043,1
0.11308222859981587,0,0.003277936829256543,0.6862126705895811
0.12847975911886883,0,0.0039132482752340094,0.6258021217744604
0.14597385201576613,0,0.004657107503481888,0.4890146935865478
0.1658499799381348,0.0005336734883678125,0.00554121540491368,0.41538955101156827
0.18843248613120703,0.06326186450702662,0.006592693308370272,0.30852362821281987
0.21408987714579308,0.07672036934421571,0.007840520001823451,0.24403704531395082
0.24324083621327308,0.08959389041441634,0.009319543887892858,0.17559980190144453
0.27636105541524886,0.10240444214933145,0.011080120902706178,0.1335463559569997
0.3139909981367784,0.11514378614901533,0.013179261471081677,0.09166809778838772
0.356744718472697,0.1277020532867501,0.01566630332363236,0.07308455607625056
0.4053198815041342,0.1400068617646253,0.0186254559373255,0.055111124741517234
0.4605091479584124,0.15196269656567474,0.0221543695669397,0.04558812118985918
0.5232131090298364,0.1634738613660488,0.02634398389147917,0.03513004333182225
0.5944549824347669,0.17444819550950275,0.03133650455887268,0.028824053654933866
0.675397309514597,0.18481162784579053,0.03726927281196032,0.022533422291545625
0.7673609258538154,0.19452713871288085,0.0443105909890591,0.018506823776934283
0.8718465149800815,0.20362196098059493,0.052699353249123664,0.01469039760729631
0.9905590968645671,0.21222374035431923,0.06268218911264602,0.011619553563549503
1.1254358508315696,0.2206060065897928,0.07455788912105372,0.009168104710793665
1.2786777268980591,0.22924044254713838,0.08868904661518051,0.0072189047630145725
1.4527853613842987,0.23884846975679652,0.10550581874234258,0.00560367960515229
1.6505998828747652,0.25043650839819653,0.12553682755785492,0.004395741011336859
1.8753492744104643,0.2652883116084799,0.14940901734613643,0.003417771766987201
2.130701048461599,0.2848771063705229,0.17762146379472155,0.0026869579743726284
2.420822094242961,0.3106582088739991,0.21164730494728437,0.002052692011123649
2.7504466739743543,0.34372339676840014,0.2525217576591168,0.0015976023122093546
3.124953677664736,0.3843554777500051,0.3012522236207536,0.0012251282499142133
3.550454397081473,0.4316134820459947,0.3598763858367056,0.0009406233518795903
4.033892251220623,0.4831756327823893,0.4307794014302606,0.0006988490424826448
4.583156090621484,0.5357163053819436,0.5171495956291441,0.0005282556534652352
5.207208929451393,0.5859842560704438,0.6240039982499064,0.000393812808733826
5.91623420604064,0.6322280610376243,0.7564250726194758,0.00028681032594407406
6.721801958580707,0.6748605922121724,0.924615881604425,0.00020737093528398648
7.637057627679228,0.7157997185671796,1.103327507116431,0.00015009920726262162
8.676936566695368,0.7573523194836991,1.3122986003347201,0.00011645858823908188
9.858407760284809,0.8008797026204686,1.5607405038510644,8.832916636230883E-05
11.200750728209842,0.8459816266646847,1.8564931514763163,6.830431501569355E-05
12.72587013299487,0.8913083262829176,2.2078558930646555,5.277132952260567E-05
14.45865322526771,0.9361887878764978,2.5989430095798616,4.029101400395637E-05
16.427375959662296,0.9813979694510895,3.0881404469425093,3.1661296081063496E-05
18.664164408375882,1.0287986022219915,3.663490578476414,2.4239405231103518E-05
21.205519001833704,1.0807614086122914,4.329116198992359,1.879772871194099E-05
24.092910151141346,1.1387084256172777,5.265369814103447,1.639349855378519E-05
27.3734549718295,1.2023347145982548,6.241146298105407,8.529743436829441E-06
31.100686151825478,1.2702915257022234,7.665212436137851,2.3235616908180587E-06
35.33542551021658,1.341147987921243,9.941660953074798,1.9199815882585405E-09
40.14677650173894,1.413286588189397,0,0
45.613251862909266,1.4840330005790534,,
51.82405480098948,1.5494173986005535,,
58.88053463252163,1.604736108530151,,
66.8978406248788,1.6453773416665811,,
76.00680102860035,1.6677105550505402,,
86.35605796299512,1.6689800896806908,,
98.11449299256871,1.6481267765656753,,
111.47398297539121,1.6087868844749096,,
126.6525311539754,1.5628449618713773,,
143.89782458252938,1.5339003708952461,,
163.49127594150298,1.5586050448294912,,
185.7526156946912,1.6837035915104863,,
211.0451095247746,1.9586283707723666,,
239.78148618661447,2.4221661252716515,,
272.43067251038207,3.08436947682204,,
309.5254454578579,3.9104703691786824,,
351.67112609992296,4.815596793778774,,
399.5554573855738,5.675669000344705,,
453.9598268901783,6.35009665096608,,
515.7720176783681,6.707984290932927,,
586.0006953530946,6.651893196705316,,
665.7918676938581,6.129160466025084,,
756.4475854762908,5.134768482144722,,
859.4471896373824,3.707399287339058,,
976.4714515024996,1.8968904739786154,,
1109.4299999999967,0,,
