Sample Name,Ajinomoto_grind20min,,
Measurement Date Time,2025/10/03 13:35:14,,
Particle Name,[BROWSE],,
Is Particle Fraunhofer?,Yes,,
Are particles non-spherical?,Yes,,
Particle Refractive Index,0,,
Particle Absorption Index,0,,
Particle Density,2.105,,
Background Measurement Time,5,,
Sample Measurement Time,1,,
Number Of Measurements,1,,
Pre-measurement Delay,0,,
Delay Between Measurements,0,,
Enable Obscuration Filtering?,No,,
Obscuration Time-out,30,,
Auto Start Measurement?,Yes,,
Obscuration Low Limit,0.1,,
Obscuration High Limit,50,,
Stabilisation Time,0.1,,
Analysis Model,General Purpose,,
Result Units,Volume,,
Result Range Is Limited?,No,,
Low Size,0.005,,
High Size,5000,,
Air Pressure Demand,4,,
Feed Rate Demand,0,,
Weighted Residual,0.6070965411985719,,
Dx (50),58.349780162145755,,
SizeClasses(μm),VolumeDensity(%),Scatter Angle q,Scatter Intensity
0.09953,0,0.0026667704722456043,1
0.11308222859981587,0.0005335711908889387,0.003277936829256543,0.49929385768442675
0.12847975911886883,0.07791475922931027,0.0039132482752340094,0.5946837721891848
0.14597385201576613,0.11798799299768824,0.004657107503481888,0.3841686163772628
0.1658499799381348,0.1577539194663197,0.00554121540491368,0.40215324621257725
0.18843248613120703,0.19782782053395137,0.006592693308370272,0.2799678728474013
0.21408987714579308,0.23804485659577757,0.007840520001823451,0.2577518510309631
0.24324083621327308,0.278255633314792,0.009319543887892858,0.192432950954968
0.27636105541524886,0.3182066938363912,0.011080120902706178,0.16464475247024113
0.3139909981367784,0.35757125223346486,0.013179261471081677,0.12468800211181565
0.356744718472697,0.39594160453263294,0.01566630332363236,0.10564800990965127
0.4053198815041342,0.4328386317908346,0.0186254559373255,0.08522584637545647
0.4605091479584124,0.46772624413766106,0.0221543695669397,0.07170273508227314
0.5232131090298364,0.5000384974264986,0.02634398389147917,0.05943240850006149
0.5944549824347669,0.5292227910412333,0.03133650455887268,0.04995345733508967
0.675397309514597,0.5548047827767046,0.03726927281196032,0.04151998937397127
0.7673609258538154,0.5764803386531989,0.0443105909890591,0.035538883718525795
0.8718465149800815,0.5942384338326008,0.052699353249123664,0.02935478862325015
0.9905590968645671,0.6085142945494262,0.06268218911264602,0.024345755843663615
1.1254358508315696,0.6203623456792648,0.07455788912105372,0.02009921030819762
1.2786777268980591,0.6316215392140361,0.08868904661518051,0.0165510495975139
1.4527853613842987,0.6450208294204112,0.10550581874234258,0.013488026630393134
1.6505998828747652,0.6641442882803474,0.12553682755785492,0.010920292674092207
1.8753492744104643,0.6931578265264502,0.14940901734613643,0.008803077001535457
2.130701048461599,0.7362191112540533,0.17762146379472155,0.007162511343973744
2.420822094242961,0.7965778998924691,0.21164730494728437,0.005730196883287748
2.7504466739743543,0.8755230940469119,0.2525217576591168,0.00457020938783854
3.124953677664736,0.9714711568237515,0.3012522236207536,0.0036503617091496066
3.550454397081473,1.0795103848205923,0.3598763858367056,0.002870408808390067
4.033892251220623,1.1916626230254934,0.4307794014302606,0.00222675260128757
4.583156090621484,1.2982288840462992,0.5171495956291441,0.001726973644050609
5.207208929451393,1.390549313098699,0.6240039982499064,0.0013148274796169074
5.91623420604064,1.4642296965267363,0.7564250726194758,0.0009845964694163302
6.721801958580707,1.5202750949493158,0.924615881604425,0.0007324026369168711
7.637057627679228,1.5633142431820488,1.103327507116431,0.0005417122570252553
8.676936566695368,1.5991774008363748,1.3122986003347201,0.0004254736394666037
9.858407760284809,1.6321462346501434,1.5607405038510644,0.00033009296790782603
11.200750728209842,1.6634356236245509,1.8564931514763163,0.0002587439048927853
12.72587013299487,1.6930477135026365,2.2078558930646555,0.00020441468904789628
14.45865322526771,1.722129816894224,2.5989430095798616,0.00015892182521883808
16.427375959662296,1.753167510788245,3.0881404469425093,0.00012659741074801963
18.664164408375882,1.788727592987236,3.663490578476414,9.834454942967998E-05
21.205519001833704,1.8310484207660878,4.329116198992359,7.692564362716383E-05
24.092910151141346,1.8801241830084336,5.265369814103447,6.703390703150488E-05
27.3734549718295,1.93225501345389,6.241146298105407,3.520101407964084E-05
31.100686151825478,1.9808407575255984,7.665212436137851,9.567750468840646E-06
35.33542551021658,2.0184322008257922,9.941660953074798,7.074075274624366E-09
40.14677650173894,2.038551052811613,0,0
45.613251862909266,2.0366040889095345,,
51.82405480098948,2.010913989921164,,
58.88053463252163,1.963914887172308,,
66.8978406248788,1.9020691493246105,,
76.00680102860035,1.834063816636224,,
86.35605796299512,1.76890359640214,,
98.11449299256871,1.715807467420909,,
111.47398297539121,1.6846275015464585,,
126.6525311539754,1.6844835243486571,,
143.89782458252938,1.7209800422432835,,
163.49127594150298,1.794097638930566,,
185.7526156946912,1.8982393204709211,,
211.0451095247746,2.025600420358799,,
239.78148618661447,2.170204021781771,,
272.43067251038207,2.3291383585829095,,
309.5254454578579,2.499657774523925,,
351.67112609992296,2.674960245190249,,
399.5554573855738,2.8427499522170905,,
453.9598268901783,2.9841867022367694,,
515.7720176783681,3.0692025432698244,,
586.0006953530946,3.0535765107411947,,
665.7918676938581,2.881481435304437,,
756.4475854762908,2.4975835968202205,,
859.4471896373824,1.8661031940093977,,
976.4714515024996,0.9794622100292827,,
1109.4299999999967,0,,
