time_ms,amplitude_v
0.0,0.106201171875
0.0005,0.09906005859375
0.001,0.04425048828125
0.0015,-0.019287109375
0.002,-0.08868408203125
0.0025,-0.0765380859375
0.003,-0.024993896484375
0.0035,0.00250244140625
0.004,0.01361083984375
0.0045000000000000005,0.045074462890625
0.005,0.03057861328125
0.0055,-0.01361083984375
0.006,-0.0218505859375
0.0065,-0.013946533203125
0.007,0.004608154296875
0.007500000000000001,0.00787353515625
0.008,0.028717041015625
0.0085,0.022705078125
0.009000000000000001,-0.01617431640625
0.0095,-0.01788330078125
0.01,-0.002105712890625
0.010499999999999999,-0.012451171875
0.011,-0.006622314453125
0.0115,0.003509521484375
0.012,0.008209228515625
0.0125,0.0086669921875
0.013,0.019989013671875
0.0135,0.033172607421875
0.014,0.026275634765625
0.0145,0.024688720703125
0.015000000000000001,0.011444091796875
0.0155,-0.0345458984375
0.016,-0.04962158203125
0.0165,-0.048828125
0.017,-0.01312255859375
0.017499999999999998,0.016082763671875
0.018000000000000002,0.02020263671875
0.0185,0.0069580078125
0.019,-0.01373291015625
0.0195,-0.0350341796875
0.02,-0.0196533203125
0.0205,0.0054931640625
0.020999999999999998,0.0369873046875
0.021500000000000002,0.069183349609375
0.022,0.05303955078125
0.022500000000000003,0.011199951171875
0.023,-0.0384521484375
0.0235,-0.07220458984375
0.024,-0.0670166015625
0.0245,-0.027801513671875
0.025,0.016021728515625
0.0255,0.048858642578125
0.026,0.055755615234375
0.0265,0.039306640625
0.027,0.021392822265625
0.0275,0.005950927734375
0.028,-0.006134033203125
0.0285,-0.00323486328125
0.029,-0.01153564453125
0.0295,-0.009033203125
0.030000000000000002,-0.03118896484375
0.0305,-0.032012939453125
0.031,-0.032257080078125
0.0315,-0.023345947265625
0.032,0.001708984375
0.032499999999999994,0.022125244140625
0.033,0.024383544921875
0.0335,0.0277099609375
0.034,0.031463623046875
0.034499999999999996,0.020355224609375
0.034999999999999996,0.00762939453125
0.035500000000000004,0.008514404296875
0.036000000000000004,0.005340576171875
0.0365,-0.00726318359375
0.037,-0.009307861328125
0.0375,-0.02581787109375
0.038,-0.04290771484375
0.0385,-0.04095458984375
0.039,-0.042510986328125
0.0395,-0.02978515625
0.04,-0.0096435546875
0.0405,0.004913330078125
0.041,0.004913330078125
0.0415,0.0257568359375
0.041999999999999996,0.054901123046875
0.0425,0.05572509765625
0.043000000000000003,0.052581787109375
0.0435,0.03411865234375
0.044,0.00262451171875
0.0445,-0.031585693359375
0.045000000000000005,-0.053009033203125
0.0455,-0.02703857421875
0.046,-0.0032958984375
0.0465,0.011260986328125
0.047,0.032684326171875
0.0475,0.022796630859375
0.048,-0.00372314453125
0.0485,-0.016845703125
0.049,0.0045166015625
0.049499999999999995,-0.001556396484375
0.05,0.00537109375
0.0505,0.0018310546875
0.051,-0.012481689453125
0.0515,-0.017120361328125
0.052,-0.014312744140625
0.052500000000000005,0.006256103515625
0.053,0.034149169921875
0.0535,0.020294189453125
0.054,0.00933837890625
0.05450000000000001,0.007781982421875
0.055,-0.0072021484375
0.0555,-0.010223388671875
0.056,-0.006317138671875
0.056499999999999995,0.003143310546875
0.057,0.002197265625
0.0575,-0.002197265625
0.058,0.011962890625
0.058499999999999996,0.019500732421875
0.059,0.006256103515625
0.059500000000000004,-0.001922607421875
0.060000000000000005,-0.000244140625
0.0605,-0.012420654296875
0.061,-0.02301025390625
0.061500000000000006,-0.0126953125
0.062,-0.010406494140625
0.0625,-0.006622314453125
0.063,-0.004364013671875
0.0635,0.003570556640625
0.064,6.103515625e-05
0.0645,-0.01190185546875
0.06499999999999999,-0.025726318359375
0.0655,-0.01556396484375
0.066,0.0042724609375
0.0665,0.030609130859375
0.067,0.04852294921875
0.0675,0.063629150390625
0.068,0.052001953125
0.06849999999999999,0.0133056640625
0.06899999999999999,-0.01153564453125
0.06949999999999999,-0.040924072265625
0.06999999999999999,-0.033294677734375
0.07050000000000001,-0.0125732421875
0.07100000000000001,0.003570556640625
0.07150000000000001,0.00897216796875
0.07200000000000001,0.001617431640625
0.0725,-0.018707275390625
0.073,-0.022430419921875
0.0735,-0.00927734375
0.074,0.017730712890625
0.0745,0.033294677734375
0.075,0.021392822265625
0.07550000000000001,-0.0057373046875
0.076,-0.025482177734375
0.0765,-0.041290283203125
0.077,-0.033782958984375
0.0775,-0.015411376953125
0.078,0.012969970703125
0.0785,0.033599853515625
0.079,0.029693603515625
0.0795,0.0166015625
0.08,0.003387451171875
0.0805,-0.001068115234375
0.081,0.00286865234375
0.0815,0.00189208984375
0.082,0.008575439453125
0.0825,0.0068359375
0.083,-0.00103759765625
0.08349999999999999,-0.00543212890625
0.08399999999999999,-0.00238037109375
0.08449999999999999,-0.004180908203125
0.085,-0.016448974609375
0.0855,-0.023895263671875
0.08600000000000001,-0.0269775390625
0.08650000000000001,-0.021484375
0.087,-0.008453369140625
0.0875,0.017303466796875
0.088,0.022003173828125
0.0885,0.020477294921875
0.089,0.006317138671875
0.0895,0.007781982421875
0.09000000000000001,0.0208740234375
0.09050000000000001,0.03961181640625
0.091,0.04290771484375
0.0915,0.03216552734375
0.092,-0.003326416015625
0.0925,-0.032928466796875
0.093,-0.04107666015625
0.0935,-0.03704833984375
0.094,-0.022491455078125
0.0945,-0.002532958984375
0.095,0.003692626953125
0.0955,0.00927734375
0.096,0.009307861328125
0.0965,0.00494384765625
0.097,0.002227783203125
0.0975,-0.003631591796875
0.098,-0.006744384765625
0.09849999999999999,-0.009796142578125
0.09899999999999999,-0.012481689453125
0.0995,-0.000762939453125
0.1,0.010101318359375
0.1005,0.019134521484375
0.101,0.013946533203125
0.1015,-0.00238037109375
0.102,-0.008331298828125
0.1025,-0.008270263671875
0.103,-0.008880615234375
0.1035,0.005645751953125
0.104,0.01031494140625
0.10450000000000001,0.010955810546875
0.10500000000000001,0.018402099609375
0.1055,0.01434326171875
0.106,0.00140380859375
0.1065,-0.00238037109375
0.107,-0.010009765625
0.1075,-0.006591796875
0.108,-0.010467529296875
0.1085,-0.0223388671875
0.10900000000000001,-0.02777099609375
0.1095,-0.016876220703125
0.11,-0.0030517578125
0.1105,0.016693115234375
0.111,0.05194091796875
0.1115,0.071502685546875
0.112,0.0621337890625
0.1125,0.024932861328125
0.11299999999999999,-0.012115478515625
0.11349999999999999,-0.03167724609375
0.114,-0.035247802734375
0.1145,-0.026519775390625
0.115,-0.0162353515625
0.1155,-0.023590087890625
0.116,-0.034088134765625
0.11649999999999999,-0.031585693359375
0.11699999999999999,-0.01470947265625
0.1175,0.014068603515625
0.118,0.0430908203125
0.1185,0.05474853515625
0.11900000000000001,0.043701171875
0.11950000000000001,0.0245361328125
0.12000000000000001,0.005035400390625
0.1205,-0.006591796875
0.121,-0.008880615234375
0.1215,-0.0018310546875
0.122,-0.004425048828125
0.1225,-0.01092529296875
0.12300000000000001,-0.022308349609375
0.1235,-0.03076171875
0.124,-0.024810791015625
0.12449999999999999,-0.006500244140625
0.125,-0.00048828125
0.1255,0.002410888671875
0.126,0.009033203125
0.1265,0.01385498046875
0.127,0.0123291015625
0.1275,0.01495361328125
0.128,0.014892578125
0.1285,0.00994873046875
0.129,-0.002044677734375
0.1295,-0.0130615234375
0.12999999999999998,-0.0203857421875
0.1305,-0.02398681640625
0.131,-0.01751708984375
0.1315,0.003204345703125
0.132,0.024505615234375
0.1325,0.045074462890625
0.133,0.04620361328125
0.13349999999999998,0.03717041015625
0.134,0.017669677734375
0.13449999999999998,-0.011993408203125
0.135,-0.027984619140625
0.13549999999999998,-0.0228271484375
0.136,-0.014312744140625
0.1365,-0.00714111328125
0.13699999999999998,-0.009002685546875
0.1375,-0.0184326171875
0.13799999999999998,-0.02880859375
0.1385,-0.02362060546875
0.13899999999999998,-0.003814697265625
0.1395,0.00927734375
0.13999999999999999,0.007568359375
0.1405,-0.00128173828125
0.14100000000000001,0.00164794921875
0.1415,0.011199951171875
0.14200000000000002,0.021881103515625
0.1425,0.03594970703125
0.14300000000000002,0.02996826171875
0.1435,0.013458251953125
0.14400000000000002,-0.012725830078125
0.1445,-0.024261474609375
0.145,-0.023529052734375
0.14550000000000002,-0.0172119140625
0.146,-0.00103759765625
0.14650000000000002,0.00665283203125
0.147,-0.000579833984375
0.14750000000000002,-0.01226806640625
0.148,-0.013153076171875
0.1485,-0.00946044921875
0.149,-0.006317138671875
0.1495,-0.00860595703125
0.15,-0.00677490234375
0.1505,-0.000579833984375
0.15100000000000002,0.00537109375
0.1515,0.01312255859375
0.152,0.021392822265625
0.1525,0.022308349609375
0.153,0.017181396484375
0.1535,0.0172119140625
0.154,0.024383544921875
0.1545,0.028594970703125
0.155,0.0313720703125
0.1555,0.021026611328125
0.156,0.0064697265625
0.1565,-0.013916015625
0.157,-0.0252685546875
0.1575,-0.02325439453125
0.158,-0.009490966796875
0.1585,-0.00634765625
0.159,-0.009429931640625
0.1595,-0.021331787109375
0.16,-0.03106689453125
0.1605,-0.032470703125
0.161,-0.021759033203125
0.1615,-0.005126953125
0.162,0.013031005859375
0.1625,0.01934814453125
0.163,0.02008056640625
0.16349999999999998,0.0167236328125
0.164,0.014678955078125
0.16449999999999998,0.0126953125
0.165,0.012939453125
0.1655,0.016998291015625
0.166,0.016998291015625
0.1665,0.015625
0.16699999999999998,0.0028076171875
0.1675,-0.014801025390625
0.16799999999999998,-0.018829345703125
0.1685,-0.0177001953125
0.16899999999999998,-0.00860595703125
0.1695,-0.0003662109375
0.17,0.0029296875
0.17049999999999998,-0.006683349609375
0.171,-0.00994873046875
0.17149999999999999,-0.0142822265625
0.17200000000000001,-0.00634765625
0.1725,0.008056640625
0.17300000000000001,0.020538330078125
0.1735,0.0262451171875
0.174,0.02154541015625
0.17450000000000002,0.010284423828125
0.175,0.00946044921875
0.17550000000000002,0.01361083984375
0.176,0.019927978515625
0.17650000000000002,0.01580810546875
0.177,-0.0001220703125
0.1775,-0.009735107421875
0.178,-0.013519287109375
0.1785,-0.008819580078125
0.179,-0.00384521484375
0.1795,0.006317138671875
0.18000000000000002,0.001800537109375
0.1805,-0.011688232421875
0.18100000000000002,-0.029296875
0.1815,-0.03131103515625
0.182,-0.031585693359375
0.1825,-0.022491455078125
0.183,-0.013641357421875
0.1835,-0.001495361328125
0.184,-9.1552734375e-05
0.18450000000000003,3.0517578125e-05
0.185,0.010040283203125
0.1855,0.022918701171875
0.186,0.027008056640625
0.1865,0.023895263671875
0.187,0.02496337890625
0.1875,0.023956298828125
0.188,0.01409912109375
0.1885,0.00494384765625
0.189,-0.0045166015625
0.1895,-0.01025390625
0.19,-0.0157470703125
0.1905,-0.016754150390625
0.191,-0.009307861328125
0.1915,-0.007781982421875
0.192,-0.006683349609375
0.19249999999999998,-0.0018310546875
0.193,0.000457763671875
0.19349999999999998,0.002960205078125
0.194,0.00469970703125
0.1945,0.015350341796875
0.195,0.024505615234375
0.1955,0.030242919921875
0.196,0.023101806640625
0.1965,0.012115478515625
0.19699999999999998,-0.00311279296875
0.1975,-0.01373291015625
0.19799999999999998,-0.016265869140625
0.1985,-0.01702880859375
0.199,-0.0174560546875
0.1995,-0.01800537109375
0.2,-0.01275634765625
0.20049999999999998,-0.001800537109375
0.201,0.004669189453125
0.20149999999999998,0.00677490234375
0.202,0.00665283203125
0.20249999999999999,-0.001556396484375
0.203,-0.003387451171875
0.20350000000000001,-0.0048828125
0.204,-0.00482177734375
0.20450000000000002,-0.006561279296875
0.205,-0.007568359375
0.20550000000000002,-0.002288818359375
0.206,0.005645751953125
0.20650000000000002,0.019195556640625
0.207,0.030853271484375
0.2075,0.032257080078125
0.208,0.01739501953125
0.2085,0.002197265625
0.20900000000000002,-0.008636474609375
0.2095,-0.0096435546875
0.21000000000000002,-0.012237548828125
0.2105,-0.01275634765625
0.211,-0.013153076171875
0.2115,-0.01727294921875
0.212,-0.021026611328125
0.2125,-0.014801025390625
0.213,-0.001739501953125
0.21350000000000002,0.01123046875
0.214,0.0189208984375
0.2145,0.027130126953125
0.215,0.027191162109375
0.2155,0.02069091796875
0.216,0.00958251953125
0.2165,0.00189208984375
0.217,-0.0047607421875
0.2175,-0.0076904296875
0.21800000000000003,-0.00335693359375
0.2185,0.000213623046875
0.219,0.00146484375
0.2195,0.000701904296875
0.22,-0.0010986328125
0.2205,-0.000457763671875
0.221,-0.00067138671875
0.2215,-0.0003662109375
0.222,-0.00244140625
0.22249999999999998,-0.010101318359375
0.223,-0.01519775390625
0.2235,-0.019134521484375
0.224,-0.02301025390625
0.2245,-0.0184326171875
0.225,-0.00909423828125
0.2255,0.00347900390625
0.22599999999999998,0.017364501953125
0.2265,0.02630615234375
0.22699999999999998,0.031524658203125
0.2275,0.0289306640625
0.228,0.02032470703125
0.2285,0.008453369140625
0.229,0.000732421875
0.22949999999999998,-0.004608154296875
0.23,-0.001220703125
0.23049999999999998,0.00537109375
0.231,0.006256103515625
0.23149999999999998,0.001708984375
0.232,-0.008544921875
0.2325,-0.01812744140625
0.23299999999999998,-0.018890380859375
0.2335,-0.0157470703125
0.23399999999999999,-0.009002685546875
0.23450000000000001,-0.002349853515625
0.235,0.0047607421875
0.23550000000000001,0.00921630859375
0.236,0.010406494140625
0.23650000000000002,0.010894775390625
0.237,0.009552001953125
0.2375,0.008453369140625
0.23800000000000002,0.00665283203125
0.2385,0.0054931640625
0.23900000000000002,0.01007080078125
0.2395,0.01422119140625
0.24000000000000002,0.015838623046875
0.2405,0.01507568359375
0.241,0.0050048828125
0.2415,-0.00811767578125
