direction,reagent,rmse_train,mae_train,average_variance,violation_rate,max_violation_derivative,mean_derivative,final_elbo,final_monotone_penalty,constraint_direction,model_path
particle2ae,Citricacid,37.064928006924625,25.39610612707234,808.1063854808366,0.15,2.7086368297473618,3.517049681486021,3.732378973253658,0.3125285522072598,increasing,model_comparison/monotone_gp/monotone_gp_model_particle2ae_Citricacid_exp2.npz
ae2particle,Citricacid,7.058084780017013,4.979388749644487,62.56509227321298,0.192,0.29864102497056566,0.1518969703859032,3.1162540231564257,1.2004812715932809,increasing,model_comparison/monotone_gp/monotone_gp_model_ae2particle_Citricacid_exp2.npz
particle2ae,MSG,108.66831872613342,67.12921035350794,7907.628643001711,0.072,6.840104797834748,6.807599801177614,-3.8327514959392426,1.1102230246251575e-16,increasing,model_comparison/monotone_gp/monotone_gp_model_particle2ae_MSG_exp2.npz
ae2particle,MSG,10.765916156374688,8.284138850644236,75.20161166687444,0.184,0.02752841537307059,0.09798123461571343,2.215210853737762,0.1263927739618528,increasing,model_comparison/monotone_gp/monotone_gp_model_ae2particle_MSG_exp2.npz
particle2ae,NaCl,12.29836646138788,8.617843148643937,45.53361473106093,0.024,0.0766170394822132,0.6453326253618893,-6.334052633065763,0.00024191272614775287,increasing,model_comparison/monotone_gp/monotone_gp_model_particle2ae_NaCl_exp2.npz
ae2particle,NaCl,12.295808398214492,9.725483845928803,74.20258949592656,0.124,0.7827680929683052,0.8888254012890954,-6.108769611994968,0.11524611477716469,increasing,model_comparison/monotone_gp/monotone_gp_model_ae2particle_NaCl_exp2.npz
