prev_grind_min,next_grind_min,delta_min,d50_prev,d50_next,d50_ratio,prev_file,next_file
3.0,5.0,2.0,297.40303957594193,260.8952998697897,0.8772449005289,20251217_131611_NaCl_grind3min_3rd.csv,20251217_132359_NaCl_grind5min_3rd.csv
5.0,7.0,2.0,260.8952998697897,239.12283325123218,0.9165471105480859,20251217_132359_NaCl_grind5min_3rd.csv,20251217_133420_NaCl_grind7min_3rd.csv
7.0,10.0,3.0,239.12283325123218,211.88622781228668,0.8860978474174834,20251217_133420_NaCl_grind7min_3rd.csv,20251217_134827_NaCl_grind10min_3rd.csv
10.0,15.0,5.0,211.88622781228668,170.13514220239023,0.802955170607481,20251217_134827_NaCl_grind10min_3rd.csv,20251217_140506_NaCl_grind15min_3rd.csv
15.0,20.0,5.0,170.13514220239023,124.56660640116854,0.7321627077666645,20251217_140506_NaCl_grind15min_3rd.csv,20251217_143538_NaCl_grind20min_3rd.csv
20.0,25.0,5.0,124.56660640116854,117.59081421092277,0.943999500413617,20251217_143538_NaCl_grind20min_3rd.csv,20251217_150030_NaCl_grind25min_3rd.csv
