prev_grind_min,next_grind_min,delta_min,d50_prev,d50_next,d50_ratio,prev_file,next_file
3.0,5.0,2.0,245.01706086702865,105.95044161853116,0.4324206699876737,20251218_140359_Citricacid_grind3min_2nd.csv,20251218_141245_Citricacid_grind5min_2nd.csv
5.0,7.0,2.0,105.95044161853116,80.67906187356799,0.761479241059217,20251218_141245_Citricacid_grind5min_2nd.csv,20251218_142310_Citricacid_grind7min_2nd.csv
7.0,10.0,3.0,80.67906187356799,53.00556037892698,0.65699277046617,20251218_142310_Citricacid_grind7min_2nd.csv,20251218_143630_Citricacid_grind10min_2nd.csv
10.0,15.0,5.0,53.00556037892698,31.326813797361346,0.5910099539258095,20251218_143630_Citricacid_grind10min_2nd.csv,20251218_150045_Citricacid_grind15min_2nd.csv
15.0,20.0,5.0,31.326813797361346,20.95238237727873,0.6688322187123782,20251218_150045_Citricacid_grind15min_2nd.csv,20251218_151810_Citricacid_grind20min_2nd.csv
20.0,25.0,5.0,20.95238237727873,11.973751670542075,0.5714744726846289,20251218_151810_Citricacid_grind20min_2nd.csv,20251218_154738_Citricacid_grind25min_2nd.csv
