Sample Name,NaCl_grinding_15min_10N,,
Measurement Date Time,2025/11/13 13:55:34,,
Particle Name,NaCl,,
Is Particle Fraunhofer?,Yes,,
Are particles non-spherical?,Yes,,
Particle Refractive Index,1.5424,,
Particle Absorption Index,0,,
Particle Density,2.105,,
Background Measurement Time,5,,
Sample Measurement Time,1,,
Number Of Measurements,1,,
Pre-measurement Delay,0,,
Delay Between Measurements,0,,
Enable Obscuration Filtering?,No,,
Obscuration Time-out,5,,
Auto Start Measurement?,Yes,,
Obscuration Low Limit,0.1,,
Obscuration High Limit,50,,
Stabilisation Time,0.1,,
Analysis Model,General Purpose,,
Result Units,Volume,,
Result Range Is Limited?,No,,
Low Size,0.005,,
High Size,5000,,
Air Pressure Demand,2,,
Feed Rate Demand,0,,
Weighted Residual,0.19815832669656216,,
Dx (50),126.46854770629143,,
SizeClasses(μm),VolumeDensity(%),Scatter Angle q,Scatter Intensity
0.09953,0,0.0026667704722456043,1
0.11308222859981587,0,0.003277936829256543,0.8769069460733767
0.12847975911886883,0,0.0039132482752340094,0.9425769915519847
0.14597385201576613,0,0.004657107503481888,0.8324657625388748
0.1658499799381348,0,0.00554121540491368,0.7795544769774067
0.18843248613120703,0,0.006592693308370272,0.730815237382327
0.21408987714579308,0.0005884262257494378,0.007840520001823451,0.6946634749308528
0.24324083621327308,0.06337978003799098,0.009319543887892858,0.6130269794968133
0.27636105541524886,0.07137125919907067,0.011080120902706178,0.5472916324836374
0.3139909981367784,0.07798211133627966,0.013179261471081677,0.4621404658917994
0.356744718472697,0.08371908962622965,0.01566630332363236,0.3864024102126128
0.4053198815041342,0.08859396291653326,0.0186254559373255,0.3014834901724439
0.4605091479584124,0.09248818137103826,0.0221543695669397,0.2369739194849147
0.5232131090298364,0.09539477043843553,0.02634398389147917,0.17906293553714428
0.5944549824347669,0.09733680736606976,0.03133650455887268,0.1372715957758696
0.675397309514597,0.09841859116944485,0.03726927281196032,0.10292494932442658
0.7673609258538154,0.09884816415572695,0.0443105909890591,0.07987282973871515
0.8718465149800815,0.09897521546905874,0.052699353249123664,0.06032873562726309
0.9905590968645671,0.09932867875461637,0.06268218911264602,0.045748009073041065
1.1254358508315696,0.10064974178637165,0.07455788912105372,0.03458508538174193
1.2786777268980591,0.10390545445125521,0.08868904661518051,0.02603131340843273
1.4527853613842987,0.11026272406032667,0.10550581874234258,0.019585479796842636
1.6505998828747652,0.12099961432988193,0.12553682755785492,0.014504209092838224
1.8753492744104643,0.13734115838572336,0.14940901734613643,0.010955876139097447
2.130701048461599,0.16024013707821738,0.17762146379472155,0.008136366491796986
2.420822094242961,0.1901792522291912,0.21164730494728437,0.006017944872028253
2.7504466739743543,0.22711526477035315,0.2525217576591168,0.004366804713011566
3.124953677664736,0.2706410913793751,0.3012522236207536,0.0032280199371014814
3.550454397081473,0.3202645542932445,0.3598763858367056,0.0023003993978367534
4.033892251220623,0.3755470053797296,0.4307794014302606,0.0016374563902224288
4.583156090621484,0.4360121349337569,0.5171495956291441,0.0011541659615988693
5.207208929451393,0.5010874339889457,0.6240039982499064,0.000806340980255971
5.91623420604064,0.57028012023427,0.7564250726194758,0.000549228012783753
6.721801958580707,0.6435185759558548,0.924615881604425,0.0003716618282775445
7.637057627679228,0.7212322300491927,1.103327507116431,0.00025284758699997743
8.676936566695368,0.8036694774323321,1.3122986003347201,0.0001860756453727015
9.858407760284809,0.8902088156964894,1.5607405038510644,0.00013504499625520037
11.200750728209842,0.9794266039769441,1.8564931514763163,0.00010009765087553748
12.72587013299487,1.070023333829969,2.2078558930646555,7.398750353744828E-05
14.45865322526771,1.1622983320483993,2.5989430095798616,5.876749915564748E-05
16.427375959662296,1.2586599558119023,3.0881404469425093,4.548498080933161E-05
18.664164408375882,1.363164466557242,3.663490578476414,3.573148623098876E-05
21.205519001833704,1.4804961297896444,4.329116198992359,2.7897253838732512E-05
24.092910151141346,1.6139649860718777,5.265369814103447,2.5328793537836016E-05
27.3734549718295,1.7637669060744834,6.241146298105407,1.329266635352018E-05
31.100686151825478,1.926505331035596,7.665212436137851,3.894635435656489E-06
35.33542551021658,2.095917681088789,9.941660953074798,5.456971660222748E-09
40.14677650173894,2.264568829307809,0,0
45.613251862909266,2.4263984897917936,,
51.82405480098948,2.5802917920054966,,
58.88053463252163,2.7344299326378234,,
66.8978406248788,2.908451410202403,,
76.00680102860035,3.130153766558898,,
86.35605796299512,3.427437007296021,,
98.11449299256871,3.817478384996207,,
111.47398297539121,4.295907660034686,,
126.6525311539754,4.82953473938403,,
143.89782458252938,5.354089594325046,,
163.49127594150298,5.780788787259283,,
185.7526156946912,6.014057591570378,,
211.0451095247746,5.97545631701432,,
239.78148618661447,5.626891695943556,,
272.43067251038207,4.98455406361191,,
309.5254454578579,4.117583706407402,,
351.67112609992296,3.1339476803768207,,
399.5554573855738,2.157874618756651,,
453.9598268901783,1.3072246461864268,,
515.7720176783681,0.6555454810790309,,
586.0006953530946,0.01353025446840661,,
665.7918676938581,0,,
756.4475854762908,0,,
859.4471896373824,0,,
976.4714515024996,0,,
1109.4299999999967,0,,
