prev_grind_min,next_grind_min,delta_min,d50_prev,d50_next,d50_ratio,prev_file,next_file
3.0,5.0,2.0,217.24256599827507,100.38306343078706,0.46207824405638864,20251218_155531_Citricacid_grind3min_3rd.csv,20251218_160554_Citricacid_grind5min_3rd.csv
5.0,7.0,2.0,100.38306343078706,88.22464810880143,0.8788798139203162,20251218_160554_Citricacid_grind5min_3rd.csv,20251218_162525_Citricacid_grind7min_3rd.csv
7.0,10.0,3.0,88.22464810880143,53.38039672009373,0.6050508317614748,20251218_162525_Citricacid_grind7min_3rd.csv,20251218_163124_Citricacid_grind10min_3rd.csv
10.0,15.0,5.0,53.38039672009373,29.078502752487978,0.5447412259778522,20251218_163124_Citricacid_grind10min_3rd.csv,20251218_165218_Citricacid_grind15min_3rd.csv
15.0,20.0,5.0,29.078502752487978,17.915867690145802,0.6161207075427193,20251218_165218_Citricacid_grind15min_3rd.csv,20251218_171820_Citricacid_grind20min_3rd.csv
20.0,25.0,5.0,17.915867690145802,11.463645143644198,0.6398598907910837,20251218_171820_Citricacid_grind20min_3rd.csv,20251218_174304_Citricacid_grind25min_3rd.csv
