prev_grind_min,next_grind_min,delta_min,d50_prev,d50_next,d50_ratio,prev_file,next_file
3.0,5.0,2.0,316.2658300554356,215.10296362929492,0.6801334295000865,20251219_164835_MSG_grind3min_3rd.csv,20251219_165653_MSG_grind5min_3rd.csv
5.0,7.0,2.0,215.10296362929492,194.54312094231764,0.904418598702295,20251219_165653_MSG_grind5min_3rd.csv,20251219_170927_MSG_grind7min_3rd.csv
7.0,10.0,3.0,194.54312094231764,120.64842462764895,0.6201628926443583,20251219_170927_MSG_grind7min_3rd.csv,20251219_172341_MSG_grind10min_3rd.csv
10.0,15.0,5.0,120.64842462764895,65.91111438603983,0.5463072940194447,20251219_172341_MSG_grind10min_3rd.csv,20251219_174516_MSG_grind15min_3rd.csv
15.0,20.0,5.0,65.91111438603983,45.49190790608803,0.6902008611118757,20251219_174516_MSG_grind15min_3rd.csv,20251219_180845_MSG_grind20min_3rd.csv
20.0,25.0,5.0,45.49190790608803,37.17902208930683,0.8172667140287445,20251219_180845_MSG_grind20min_3rd.csv,20251219_183509_MSG_grind25min_3rd.csv
