prev_grind_min,next_grind_min,delta_min,d50_prev,d50_next,d50_ratio,prev_file,next_file
3.0,5.0,2.0,303.9422222635587,215.9037452947379,0.7103446954056958,20251219_111455_MSG_grind3min.csv,20251219_110836_MSG_grind5min.csv
5.0,7.0,2.0,215.9037452947379,157.24508152995352,0.7283110411785245,20251219_110836_MSG_grind5min.csv,20251219_112418_MSG_grind7min.csv
7.0,10.0,3.0,157.24508152995352,119.7637233259224,0.761637325381835,20251219_112418_MSG_grind7min.csv,20251219_113754_MSG_grind10min.csv
10.0,15.0,5.0,119.7637233259224,65.2140850299622,0.5445228590003837,20251219_113754_MSG_grind10min.csv,20251219_115519_MSG_grind15min.csv
15.0,20.0,5.0,65.2140850299622,55.250120356186976,0.8472114625360864,20251219_115519_MSG_grind15min.csv,20251219_122106_MSG_grind20min.csv
20.0,25.0,5.0,55.250120356186976,39.16418176244425,0.708852424392205,20251219_122106_MSG_grind20min.csv,20251219_124806_MSG_grind25min.csv
