Sample Name,MSG_grind25min_2nd,,
Measurement Date Time,2025/12/19 16:42:26,,
Particle Name,[BROWSE],,
Is Particle Fraunhofer?,Yes,,
Are particles non-spherical?,Yes,,
Particle Refractive Index,1.5424,,
Particle Absorption Index,0,,
Particle Density,2.105,,
Background Measurement Time,5,,
Sample Measurement Time,1,,
Number Of Measurements,1,,
Pre-measurement Delay,0,,
Delay Between Measurements,0,,
Enable Obscuration Filtering?,No,,
Obscuration Time-out,30,,
Auto Start Measurement?,Yes,,
Obscuration Low Limit,0.1,,
Obscuration High Limit,50,,
Stabilisation Time,0.1,,
Analysis Model,General Purpose,,
Result Units,Volume,,
Result Range Is Limited?,No,,
Low Size,0.005,,
High Size,5000,,
Air Pressure Demand,4,,
Feed Rate Demand,0,,
Weighted Residual,0.4219706327297597,,
Dx (50),37.20952341936853,,
SizeClasses(μm),VolumeDensity(%),Scatter Angle q,Scatter Intensity
0.09953,0,0.0026667704722456043,1
0.11308222859981587,0.000820025358888111,0.003277936829256543,0.48657769222732533
0.12847975911886883,0.1063121586072765,0.0039132482752340094,0.5631276250145173
0.14597385201576613,0.16036019105867735,0.004657107503481888,0.33609956023673393
0.1658499799381348,0.21350726550924354,0.00554121540491368,0.340006420026324
0.18843248613120703,0.26611353833252127,0.006592693308370272,0.2214219654420587
0.21408987714579308,0.31800705390980855,0.007840520001823451,0.2100084504113279
0.24324083621327308,0.368837284718027,0.009319543887892858,0.15505309539415854
0.27636105541524886,0.4182188777873548,0.011080120902706178,0.13498105183997716
0.3139909981367784,0.46569240152124136,0.013179261471081677,0.10362816224348942
0.356744718472697,0.5107416774946243,0.01566630332363236,0.0897097340598683
0.4053198815041342,0.5528037164211206,0.0186254559373255,0.07310438409626016
0.4605091479584124,0.591292961645316,0.0221543695669397,0.06223403796134024
0.5232131090298364,0.6256389630840125,0.02634398389147917,0.05186459781037668
0.5944549824347669,0.6553441572382201,0.03133650455887268,0.04399863206616506
0.675397309514597,0.6800672974066222,0.03726927281196032,0.03698987491171583
0.7673609258538154,0.6997382783245412,0.0443105909890591,0.03207146319494228
0.8718465149800815,0.7147074890593998,0.052699353249123664,0.026753634783258748
0.9905590968645671,0.7259263761792747,0.06268218911264602,0.022409543610558837
1.1254358508315696,0.7351429349266443,0.07455788912105372,0.01868093562284853
1.2786777268980591,0.7450741943178105,0.08868904661518051,0.015501537085791349
1.4527853613842987,0.7594876252164457,0.10550581874234258,0.01273812628502496
1.6505998828747652,0.7830918715545057,0.12553682755785492,0.010472840222574945
1.8753492744104643,0.82112397463038,0.14940901734613643,0.008572426317805677
2.130701048461599,0.8785584021510253,0.17762146379472155,0.007063170035002374
2.420822094242961,0.9589818771397134,0.21164730494728437,0.005728805244077843
2.7504466739743543,1.0633548319644195,0.2525217576591168,0.004622060193766009
3.124953677664736,1.1889994341332724,0.3012522236207536,0.003724814347282406
3.550454397081473,1.3290982676531797,0.3598763858367056,0.002961724891315878
4.033892251220623,1.472925679559797,0.4307794014302606,0.0023131118849644924
4.583156090621484,1.6073591156127307,0.5171495956291441,0.0018003946640868787
5.207208929451393,1.7203430208497004,0.6240039982499064,0.0013751918031867651
5.91623420604064,1.8051617793688095,0.7564250726194758,0.001029305230304024
6.721801958580707,1.862128764529313,0.924615881604425,0.0007638808302695671
7.637057627679228,1.8966100439345936,1.103327507116431,0.0005643650477234767
8.676936566695368,1.9161828885755199,1.3122986003347201,0.00044326678064851566
9.858407760284809,1.9271218202429132,1.5607405038510644,0.00034366215656865296
11.200750728209842,1.932077919419708,1.8564931514763163,0.0002698232479977602
12.72587013299487,1.9319968470050313,2.2078558930646555,0.0002139257484589398
14.45865322526771,1.928985608391649,2.5989430095798616,0.00016679015432374453
16.427375959662296,1.9268364870410863,3.0881404469425093,0.00013395075532230208
18.664164408375882,1.929813197002531,3.663490578476414,0.00010477901866773887
21.205519001833704,1.942408526349766,4.329116198992359,8.246981619645977E-05
24.092910151141346,1.9670821710298796,5.265369814103447,7.170185498860502E-05
27.3734549718295,2.0022645917798627,6.241146298105407,3.7228759687528864E-05
31.100686151825478,2.042495663950305,7.665212436137851,1.0811717771929084E-05
35.33542551021658,2.0795694055460245,9.941660953074798,5.884483218201036E-09
40.14677650173894,2.1036872837282488,0,0
45.613251862909266,2.1048443280977622,,
51.82405480098948,2.0756667114280347,,
58.88053463252163,2.0149690659001394,,
66.8978406248788,1.9294538223543256,,
76.00680102860035,1.8324072268240883,,
86.35605796299512,1.7402288790274412,,
98.11449299256871,1.6690589994272216,,
111.47398297539121,1.6317965255561404,,
126.6525311539754,1.6351069015867807,,
143.89782458252938,1.6774065299953946,,
163.49127594150298,1.7490827862743146,,
185.7526156946912,1.8354666078491846,,
211.0451095247746,1.9232333431171043,,
239.78148618661447,2.006380382696122,,
272.43067251038207,2.08678897158201,,
309.5254454578579,2.168001086631662,,
351.67112609992296,2.2468214423372075,,
399.5554573855738,2.310140310673688,,
453.9598268901783,2.3367110480759976,,
515.7720176783681,2.2995862631604496,,
586.0006953530946,2.171892519584077,,
665.7918676938581,1.9342829887703346,,
756.4475854762908,1.581048827063455,,
859.4471896373824,1.1214881690478364,,
976.4714515024996,0.5674507347937379,,
1109.4299999999967,0,,
