direction,reagent,r_squared,average_variance,mpiw,nmpiw,kernel_optimized,model_path
particle2ae,Citricacid,0.9898910532119485,2269.216743369029,183.5248051758585,0.5761055410018724,1.35**2 * RBF(length_scale=95.8) + WhiteKernel(noise_level=0.0129),results/gpr_model_particle2ae_Citricacid_exp2.joblib
ae2particle,Citricacid,0.9904010342263028,127.60851687507763,42.96369323149649,0.6217221040157823,1.31**2 * RBF(length_scale=334) + WhiteKernel(noise_level=0.0127),results/gpr_model_ae2particle_Citricacid_exp2.joblib
particle2ae,MSG,0.9766043461066829,23275.06832416915,589.503511848887,0.8286219756829719,1.25**2 * RBF(length_scale=89.4) + WhiteKernel(noise_level=0.0305),results/gpr_model_particle2ae_MSG_exp2.joblib
ae2particle,MSG,0.9861963513331127,199.54208559168387,54.85828772290352,0.6013130175299924,2.69**2 * RBF(length_scale=1.93e+03) + WhiteKernel(noise_level=0.0167),results/gpr_model_ae2particle_MSG_exp2.joblib
particle2ae,NaCl,0.954724402329469,226.37428521960194,58.729111728169386,1.0144616889128673,1.3**2 * RBF(length_scale=124) + WhiteKernel(noise_level=0.054),results/gpr_model_particle2ae_NaCl_exp2.joblib
ae2particle,NaCl,0.9731829338566125,239.68035071182175,59.84824515841656,0.8905399085599067,1.09**2 * RBF(length_scale=51.6) + WhiteKernel(noise_level=0.0359),results/gpr_model_ae2particle_NaCl_exp2.joblib
