Sample Name,Ajinomoto_grind10min_2nd,,
Measurement Date Time,2025/10/03 16:22:16,,
Particle Name,[BROWSE],,
Is Particle Fraunhofer?,Yes,,
Are particles non-spherical?,Yes,,
Particle Refractive Index,0,,
Particle Absorption Index,0,,
Particle Density,2.105,,
Background Measurement Time,5,,
Sample Measurement Time,1,,
Number Of Measurements,1,,
Pre-measurement Delay,0,,
Delay Between Measurements,0,,
Enable Obscuration Filtering?,No,,
Obscuration Time-out,30,,
Auto Start Measurement?,Yes,,
Obscuration Low Limit,0.1,,
Obscuration High Limit,50,,
Stabilisation Time,0.1,,
Analysis Model,General Purpose,,
Result Units,Volume,,
Result Range Is Limited?,No,,
Low Size,0.005,,
High Size,5000,,
Air Pressure Demand,4,,
Feed Rate Demand,0,,
Weighted Residual,0.3636424129150848,,
Dx (50),154.8202019302801,,
SizeClasses(μm),VolumeDensity(%),Scatter Angle q,Scatter Intensity
0.09953,0,0.0026667704722456043,1
0.11308222859981587,0,0.003277936829256543,0.6479213712464191
0.12847975911886883,0.0004585640689479094,0.0039132482752340094,0.7123685685734257
0.14597385201576613,0.061176050952174134,0.004657107503481888,0.5139391452307583
0.1658499799381348,0.08280629927449784,0.00554121540491368,0.468736657903367
0.18843248613120703,0.10435254506217595,0.006592693308370272,0.3653215419981371
0.21408987714579308,0.12634522277136712,0.007840520001823451,0.31170872809030675
0.24324083621327308,0.14875098886341004,0.009319543887892858,0.23933771858038042
0.27636105541524886,0.17148450537480076,0.011080120902706178,0.19303958393257778
0.3139909981367784,0.19442577976649,0.013179261471081677,0.14246558782789018
0.356744718472697,0.21740279964475528,0.01566630332363236,0.11266988695218864
0.4053198815041342,0.24019855907618104,0.0186254559373255,0.08587665105975079
0.4605091479584124,0.26255601167847864,0.0221543695669397,0.06937887074173589
0.5232131090298364,0.28419059099874633,0.02634398389147917,0.05510370269640149
0.5944549824347669,0.30481061092514783,0.03133650455887268,0.045646470238221964
0.675397309514597,0.3241491658001636,0.03726927281196032,0.03630759567701037
0.7673609258538154,0.3420107330387019,0.0443105909890591,0.03072336394043784
0.8718465149800815,0.3583355977936997,0.052699353249123664,0.02480368664509557
0.9905590968645671,0.37328349747175826,0.06268218911264602,0.020096107875251918
1.1254358508315696,0.38733371023538066,0.07455788912105372,0.016079804801924273
1.2786777268980591,0.40139057707000525,0.08868904661518051,0.012888858473591858
1.4527853613842987,0.41686979340423047,0.10550581874234258,0.010282408379107235
1.6505998828747652,0.4357219126080736,0.12553682755785492,0.008107441196903752
1.8753492744104643,0.46033005196958854,0.14940901734613643,0.0065274082749905106
2.130701048461599,0.4932118399904919,0.17762146379472155,0.005138862786684725
2.420822094242961,0.5364842992956884,0.21164730494728437,0.004047027791626448
2.7504466739743543,0.5911382870119741,0.2525217576591168,0.0031492339696280493
3.124953677664736,0.6563116105274496,0.3012522236207536,0.00251721577275577
3.550454397081473,0.7288805367583953,0.3598763858367056,0.0019219424306123063
4.033892251220623,0.8037078144731744,0.4307794014302606,0.0014796398474843403
4.583156090621484,0.8747761769963649,0.5171495956291441,0.0011365375934220317
5.207208929451393,0.9372069440569852,0.6240039982499064,0.0008585598923438144
5.91623420604064,0.9894389800524941,0.7564250726194758,0.0006363665946025006
6.721801958580707,1.0337684668045775,0.924615881604425,0.0004685736033582394
7.637057627679228,1.0746309478871243,1.103327507116431,0.00034298104589934906
8.676936566695368,1.1165129803508709,1.3122986003347201,0.0002657099341024864
9.858407760284809,1.161809694361077,1.5607405038510644,0.00020374446130211237
11.200750728209842,1.2098106116309815,1.8564931514763163,0.000157541724308099
12.72587013299487,1.258278898061775,2.2078558930646555,0.0001227750088355293
14.45865322526771,1.3056251497888383,2.5989430095798616,9.366385090422731E-05
16.427375959662296,1.3519452172046584,3.0881404469425093,7.36661239361667E-05
18.664164408375882,1.3990150369791152,3.663490578476414,5.6237440537148106E-05
21.205519001833704,1.4502029317680005,4.329116198992359,4.3578677138331784E-05
24.092910151141346,1.5086778791964797,5.265369814103447,3.761190493019725E-05
27.3734549718295,1.57545831040337,6.241146298105407,1.9473517509820917E-05
31.100686151825478,1.6490033150107486,7.665212436137851,5.267728582420339E-06
35.33542551021658,1.72575649302458,9.941660953074798,5.773100255901592E-09
40.14677650173894,1.8001748530599393,0,0
45.613251862909266,1.8635005309569976,,
51.82405480098948,1.903631955742874,,
58.88053463252163,1.9091685868383692,,
66.8978406248788,1.8756245561610427,,
76.00680102860035,1.8089423396315922,,
86.35605796299512,1.726174591575436,,
98.11449299256871,1.653456933243092,,
111.47398297539121,1.6216977450215921,,
126.6525311539754,1.6616533593806224,,
143.89782458252938,1.7969046359224095,,
163.49127594150298,2.0373625167325073,,
185.7526156946912,2.377162179235384,,
211.0451095247746,2.7951674255029175,,
239.78148618661447,3.256722103437724,,
272.43067251038207,3.7158020552145885,,
309.5254454578579,4.118768170714688,,
351.67112609992296,4.412382639850449,,
399.5554573855738,4.555977534055813,,
453.9598268901783,4.529177241671448,,
515.7720176783681,4.328539304723947,,
586.0006953530946,3.9610985281762083,,
665.7918676938581,3.4367274945867763,,
756.4475854762908,2.7628008049515103,,
859.4471896373824,1.9456492547102897,,
976.4714515024996,0.9834662485163932,,
1109.4299999999967,0,,
