Sample Name,Ajinomoto_grind25min_2nd,,
Measurement Date Time,2025/10/03 17:41:42,,
Particle Name,[BROWSE],,
Is Particle Fraunhofer?,Yes,,
Are particles non-spherical?,Yes,,
Particle Refractive Index,0,,
Particle Absorption Index,0,,
Particle Density,2.105,,
Background Measurement Time,5,,
Sample Measurement Time,1,,
Number Of Measurements,1,,
Pre-measurement Delay,0,,
Delay Between Measurements,0,,
Enable Obscuration Filtering?,No,,
Obscuration Time-out,30,,
Auto Start Measurement?,Yes,,
Obscuration Low Limit,0.1,,
Obscuration High Limit,50,,
Stabilisation Time,0.1,,
Analysis Model,General Purpose,,
Result Units,Volume,,
Result Range Is Limited?,No,,
Low Size,0.005,,
High Size,5000,,
Air Pressure Demand,4,,
Feed Rate Demand,0,,
Weighted Residual,0.6411715901012285,,
Dx (50),38.78980772000863,,
SizeClasses(μm),VolumeDensity(%),Scatter Angle q,Scatter Intensity
0.09953,0,0.0026667704722456043,1
0.11308222859981587,0.0007450921966476819,0.003277936829256543,0.30357861718100687
0.12847975911886883,0.09661029397359339,0.0039132482752340094,0.47047202138949923
0.14597385201576613,0.1459657862846816,0.004657107503481888,0.2655670244981764
0.1658499799381348,0.1947995303594333,0.00554121540491368,0.24792487984038913
0.18843248613120703,0.24354468807261415,0.006592693308370272,0.16659708893410144
0.21408987714579308,0.2921558249798697,0.007840520001823451,0.16418486491093678
0.24324083621327308,0.3404268134724273,0.009319543887892858,0.12560411070413932
0.27636105541524886,0.38812003253225535,0.011080120902706178,0.10712780683822501
0.3139909981367784,0.4349270302157673,0.013179261471081677,0.08351338041655838
0.356744718472697,0.48047898055009286,0.01566630332363236,0.07229989361195459
0.4053198815041342,0.5243477260145073,0.0186254559373255,0.05865452388131881
0.4605091479584124,0.5660562982159587,0.0221543695669397,0.04983105621381361
0.5232131090298364,0.6050970406770486,0.02634398389147917,0.041540431518955596
0.5944549824347669,0.6409623877749056,0.03133650455887268,0.035649686924293565
0.675397309514597,0.6731927436403566,0.03726927281196032,0.02997155940037015
0.7673609258538154,0.7014472972000849,0.0443105909890591,0.02576545263773105
0.8718465149800815,0.7256038252494985,0.052699353249123664,0.02154337895034341
0.9905590968645671,0.745892413598022,0.06268218911264602,0.017910046652894626
1.1254358508315696,0.7630637891985108,0.07455788912105372,0.01493947642576878
1.2786777268980591,0.7785832855532302,0.08868904661518051,0.012387339219856148
1.4527853613842987,0.7948233230253763,0.10550581874234258,0.01016017156936935
1.6505998828747652,0.8151980760905833,0.12553682755785492,0.008275085717418895
1.8753492744104643,0.8441443872663523,0.14940901734613643,0.0067748325381191184
2.130701048461599,0.8868122109500476,0.17762146379472155,0.005516961787176768
2.420822094242961,0.9483112253565658,0.21164730494728437,0.004474471998451094
2.7504466739743543,1.032414232974352,0.2525217576591168,0.0035846304838238526
3.124953677664736,1.1398048221794923,0.3012522236207536,0.00289412524267496
3.550454397081473,1.2663255689196813,0.3598763858367056,0.0022851360115021106
4.033892251220623,1.402191889563145,0.4307794014302606,0.0017947686915550242
4.583156090621484,1.5334657165713708,0.5171495956291441,0.0013904327596519067
5.207208929451393,1.6463896193855483,0.6240039982499064,0.001069268069559699
5.91623420604064,1.7326938597714694,0.7564250726194758,0.0007997298701159118
6.721801958580707,1.7917817320972809,0.924615881604425,0.0005980602747355762
7.637057627679228,1.8287425698478756,1.103327507116431,0.00044397332333922173
8.676936566695368,1.8515436545865498,1.3122986003347201,0.0003503051534153303
9.858407760284809,1.867370259574301,1.5607405038510644,0.00027357410713614865
11.200750728209842,1.8799554141791397,1.8564931514763163,0.00021529753500918627
12.72587013299487,1.8912572708015176,2.2078558930646555,0.00017096784955136305
14.45865322526771,1.9036641539761234,2.5989430095798616,0.00013183645827390185
16.427375959662296,1.9202027825007306,3.0881404469425093,0.00010533220541783084
18.664164408375882,1.9434706599550324,3.663490578476414,8.196218721259737E-05
21.205519001833704,1.975638748423144,4.329116198992359,6.412976031933101E-05
24.092910151141346,2.0165258516636726,5.265369814103447,5.583965203639174E-05
27.3734549718295,2.0622688650837233,6.241146298105407,2.927078240001134E-05
31.100686151825478,2.1063635244084224,7.665212436137851,7.98284521845926E-06
35.33542551021658,2.1410183800337066,9.941660953074798,6.456289005379635E-09
40.14677650173894,2.1584107027979726,0,0
45.613251862909266,2.151936250505173,,
51.82405480098948,2.1173595223949775,,
58.88053463252163,2.0548664952889553,,
66.8978406248788,1.970385249732061,,
76.00680102860035,1.8743976441824373,,
86.35605796299512,1.7801775010715488,,
98.11449299256871,1.7023825054836692,,
111.47398297539121,1.6552940046777849,,
126.6525311539754,1.6504296637554603,,
143.89782458252938,1.6919510021941875,,
163.49127594150298,1.7722148593560405,,
185.7526156946912,1.8720634168895032,,
211.0451095247746,1.9673440523245773,,
239.78148618661447,2.038912186345982,,
272.43067251038207,2.080044188961253,,
309.5254454578579,2.0973458861246854,,
351.67112609992296,2.106132441994305,,
399.5554573855738,2.1226705869485016,,
453.9598268901783,2.1534010990580015,,
515.7720176783681,2.18428055670347,,
586.0006953530946,2.177745255895573,,
665.7918676938581,2.0786925075020264,,
756.4475854762908,1.8290031335085786,,
859.4471896373824,1.386947733393896,,
976.4714515024996,0.7366296548282918,,
1109.4299999999967,0,,
